State,Abbreviation,City,crime_index,traffic_index,pollution_index,health_care_index,rent_index,property_price_to_income_ratio,safety_index,cpi_index,Code,lakes_count,parks_count,population,min_wage,quality_of_life
Arizona,AZ,Flagstaff,26.129201680672267,78.94226489569006,12.93103448275862,36.574074074074076,40.81245216277012,4.8205659022210785,73.87079831932773,78.45194456421817,AZ,3,30,66088,12.0,270.74
Florida,FL,Hollywood,48.970588235294116,197.62449512939563,9.482758620689657,82.77777777777777,63.72587240195819,4.21362288718744,51.029411764705884,65.73512519558325,FL,2,115,141013,8.56,215.56
Wisconsin,WI,Janesville,36.76470588235294,329.4776958947246,46.12068965517242,95.56988536155202,25.45891116063262,4.4896703504513695,63.23529411764706,65.00711821897951,WI,6,18,63623,7.25,113.9
Arkansas,AR,North Little Rock,58.49668385177711,102.56865677120692,17.401960784313722,69.01709401709402,26.676205468847538,2.250836023510556,41.5033161482229,64.67591929464568,AR,8,109,62436,10.0,214.48
Utah,UT,Taylorsville,32.381148608732964,158.7305274983685,63.043631507172364,71.37694777229659,38.01095146984562,5.9674951265952405,67.61885139126704,64.36787191439743,UT,9,83,58754,7.25,215.88
New Jersey,NJ,Vineland,28.022875816993462,174.28317918528361,27.58620689655172,79.62962962962963,29.90128548604955,15.162731172627518,71.97712418300654,74.31832861568732,NJ,3,105,60820,11.0,236.38
Texas,TX,Abilene,62.485119047619044,85.47997033121597,29.31034482758621,9.722222222222221,22.315782625178734,2.3770438604475306,37.514880952380956,82.5596382411426,TX,0,91,117805,7.25,171.73
New York,NY,Brookhaven town,31.66861527219583,116.7604021510144,22.908899191860648,75.01780626780626,39.682629462657516,2.440593022933011,68.33138472780416,70.00410171442492,NY,9,68,486667,11.8,272.8
Florida,FL,Plantation,22.131254462569345,69.64358108137857,31.182682260268464,63.90067340067339,63.251756057111855,9.145145022285652,77.86874553743066,95.43429090042191,FL,2,123,85331,8.56,321.06
California,CA,Riverside,39.319939314227575,292.3625722905628,55.144476888898794,59.56790123456791,44.79650496132618,7.153942000584397,60.68006068577242,71.50077620837907,CA,2,29,305466,13.0,114.92
California,CA,Santa Barbara,18.63045463283353,62.80760376597105,32.98091994212684,67.72306397306396,72.43230688269267,10.96943354127757,81.36954536716647,100.08262385185628,CA,9,148,88468,13.0,345.53
California,CA,Burbank,19.440853264382678,81.97148508631749,33.64942528735632,75.0,73.60792102668192,8.557330194385786,80.55914673561732,79.92333224202129,CA,8,137,103351,13.0,335.4
New York,NY,Rochester,61.63425258385805,111.67540159391744,44.425807458261815,70.6140350877193,29.167673839505053,1.6542679154853517,38.365747416141964,74.3026111291269,NY,4,101,210217,11.8,183.87
Iowa,IA,West Des Moines,39.013129315897494,105.95211941451865,28.830628184076453,80.20451770451771,29.75767843917612,2.7375447236686874,60.986870684102534,67.22410052083453,IA,3,125,56864,7.25,262.92
North Carolina,NC,Asheville,38.603667751685656,135.55861002576532,24.049753969169263,68.91650422352177,41.31606005031676,4.826309984178613,61.39633224831435,77.7531486089255,NC,1,65,83459,7.25,229.88
Kansas,KS,Overland Park,26.568627450980397,95.74416611016113,9.688013136289001,86.94444444444444,34.161636407908496,2.2832330029673167,73.43137254901961,68.52245033217477,KS,4,106,174040,7.25,313.32
Wisconsin,WI,Waukesha,13.235294117647056,130.96099523455254,30.17241379310345,36.111111111111114,21.72817023661166,3.040668533415841,86.76470588235294,68.93138793701846,WI,3,96,71215,7.25,283.44
Indiana,IN,Wayne township,55.12750885232348,138.45092548953673,29.648326751417155,66.94533440616391,30.80668530161516,2.609757609635883,44.87249114767652,70.22650641471147,IN,1,137,104039,7.25,205.03
North Carolina,NC,Chapel Hill town,41.45658263305322,146.00612237107623,23.976293103448278,62.9320987654321,47.966570818498965,2.198493130323192,58.54341736694678,89.15150040163878,NC,0,132,57406,7.25,241.78
New York,NY,Clay town,44.444444444444436,105.53157024078124,34.66928165202226,69.67592592592594,33.53817041934377,1.8590061463765681,55.555555555555564,71.96795615770688,NY,4,44,58437,11.8,215.55
New York,NY,Colonie town,33.8376331278959,178.74900764019827,50.83875811313789,85.6884738861483,46.19449668936083,4.4973547075625,66.16236687210412,65.85563286199375,NY,1,18,81601,11.8,193.81
California,CA,Folsom,41.66666666666667,110.1522573338579,27.58620689655172,83.33333333333333,45.93170682478684,4.107078203405018,58.33333333333334,67.19203618689183,CA,0,32,72110,13.0,226.87
Illinois,IL,Grafton township,45.137687427912354,97.47850553351813,24.461206896551726,61.111111111111114,35.48904502164686,2.1719072911532695,54.86231257208766,78.81093122476716,IL,1,114,53176,10.0,244.14
Massachusetts,MA,Plymouth town,62.96174719887955,82.07141969392869,29.705459770114942,64.68253968253968,25.751563945782188,1.912682904876729,37.03825280112045,75.01808674654055,MA,8,54,56652,12.75,184.05
Ohio,OH,West Chester township,77.20610378538768,138.50417860960223,72.38947195843748,60.3395061728395,34.176736774626605,6.797849019782443,22.79389621461233,77.90713965990967,OH,5,75,61112,8.7,95.72
Georgia,GA,Atlanta,62.00394307954013,204.5327614589981,44.84830687476966,67.34124329184543,50.2312189117556,3.4960248576280226,37.99605692045985,76.97790808637467,GA,7,91,429410,5.15,146.72
Missouri,MO,Kansas City,59.40603951801898,126.13867756255208,32.026762308069024,79.39833482676225,29.858319630075407,2.13195628162786,40.59396048198101,68.88872660863835,MO,0,33,460697,9.45,175.07
California,CA,Redondo Beach,31.029411764705888,164.76217356987902,10.344827586206897,41.66666666666666,71.59109454898382,6.788440826167428,68.97058823529412,69.54767882623977,CA,7,38,66933,13.0,233.97
Indiana,IN,St. Joseph township,29.35160427807487,140.93122780708723,21.46551724137931,71.71296296296296,45.99635686941388,2.825366898717266,70.64839572192514,64.16866429224667,IN,5,64,71615,7.25,258.47
California,CA,Westminster,38.72549019607842,93.12822069942392,53.756978653530375,38.611111111111114,48.6410965216444,6.724018383273813,61.27450980392157,76.95996345758336,CA,7,80,89772,13.0,225.72
Washington,WA,Lacey,53.92156862745098,167.80308543489897,22.413793103448278,85.87962962962962,48.83996067316936,8.6297326092439,46.07843137254902,69.59004820587847,WA,3,103,42708,13.5,192.9
Idaho,ID,Coeur d'Alene,23.823529411764714,111.58584307218453,29.88505747126437,72.68518518518519,37.434832847873295,9.58558010123488,76.17647058823529,91.5606188810943,ID,1,91,44292,7.25,278.01
Texas,TX,Killeen,62.306076276664506,105.14351323465188,18.735632183908045,75.0,22.37092711692593,1.728522303496351,37.69392372333549,75.28549269010428,TX,2,41,129024,7.25,180.74
Minnesota,MN,Lakeville,5.882352941176472,197.46687446687554,27.58620689655172,72.94169429718238,41.09673289395159,2.188231848032542,94.11764705882355,68.19126675813555,MN,4,111,56161,10.0,297.72
Missouri,MO,O'Fallon,7.352941176470589,181.77920624715162,110.34482758620688,97.22222222222223,40.68653046064621,1.8475368625695792,92.64705882352942,75.6501445606025,MO,2,82,79964,9.45,246.63
Florida,FL,Palm Coast,24.558823529411764,197.7435429732145,24.82758620689655,57.07671957671957,27.803358265907914,1.9161048164179937,75.44117647058823,68.78987407435037,FL,1,111,75499,8.56,240.8
Florida,FL,Cape Coral,7.352941176470589,104.40898745846317,29.310344827586214,75.0,41.00686298580533,8.808603752333052,92.64705882352942,71.40940233880768,FL,0,57,154731,8.56,316.14
Florida,FL,Fort Myers,46.774595803233574,116.39657626026705,49.727132232203225,71.36752136752138,35.484085968685044,3.1562924404481687,53.225404196766426,80.30962455856644,FL,5,148,62503,8.56,230.96
California,CA,Glendale,41.1764705882353,142.4218595121593,18.83011416369737,72.03118137900746,60.626692681121426,6.479185838081671,58.82352941176471,72.1711019357508,CA,0,59,191720,13.0,228.18
California,CA,Glendora,22.058823529411764,111.32272625154457,34.48275862068966,74.54648526077098,71.48360041302438,9.922742857177319,77.94117647058823,75.03608771031567,CA,3,149,50376,13.0,311.67
California,CA,Lynwood,24.538318595412026,103.55440697895529,15.469348659003831,81.25,28.241396869942612,2.3975444930813707,75.46168140458798,76.78019094034967,CA,3,16,69595,13.0,270.99
Connecticut,CT,Manchester town,46.46352498509285,147.11550319870082,39.850005337888334,65.15247584541062,45.62551339175467,3.938515494947049,53.53647501490715,75.42974193940398,CT,6,30,58252,12.0,183.45
Missouri,MO,St. Louis,70.28185609020129,126.7965548534403,37.998647051234215,81.38425925925927,32.50080874177916,1.7478745873370647,29.7181439097987,68.34462953404118,MO,8,97,319336,9.45,168.31
Michigan,MI,Wyoming,39.368926268239775,124.98197965968565,25.40304523063143,86.77910052910053,35.332088750351346,2.5431069547137155,60.631073731760225,78.40662463862112,MI,7,18,72131,9.65,225.54
Georgia,GA,Athens-Clarke County unified government,42.23966505945155,163.63484630743164,27.321992969312884,79.02427637721755,41.70178993336087,3.9022562410596873,57.76033494054843,75.90043849461817,GA,2,14,117403,5.15,194.71
Colorado,CO,Denver,43.2546566107012,172.9479500084059,42.795356345581496,69.4714234782728,52.91790108999386,4.494514607665848,56.74534338929881,74.3007514239878,CO,7,85,603359,12.0,210.42
Illinois,IL,Dundee township,38.34598203388006,156.4235219076916,25.08814906571254,89.30438842203549,36.345372232783696,5.999825773044419,61.65401796611993,73.62654304132172,IL,3,81,64245,10.0,229.24
Washington,WA,Renton,24.215686274509807,110.71899834969992,32.18390804597701,77.77777777777777,47.608193047362754,3.5809560603361867,75.78431372549021,74.85807205145193,WA,0,35,92351,13.5,267.33
California,CA,Roseville,11.064425770308123,158.67749446700628,24.051724137931036,76.3888888888889,46.703837203383465,4.642881879249477,88.93557422969187,69.26617695728417,CA,4,35,119916,13.0,282.42
Texas,TX,Amarillo,22.709521728100018,105.29812923926977,50.451559934318546,74.7222222222222,14.964125578935116,1.6835732202757363,77.29047827189999,53.50561203525691,TX,7,123,191249,7.25,286.56
Illinois,IL,Bremen township,34.98599439775911,136.14129282022535,28.304597701149426,87.56944444444446,35.799434979075784,3.1753603490810476,65.0140056022409,66.33631100579207,IL,5,107,110160,10.0,258.14
Washington,WA,Federal Way,46.831232492997195,193.4327990909106,17.995689655172413,79.38271604938271,72.23605936474044,2.9067749347258482,53.1687675070028,89.43332913265674,WA,5,59,89556,13.5,200.51
Illinois,IL,Skokie,37.5,128.18927621369102,6.896551724137932,77.77777777777777,54.11254804197966,5.165141587677723,62.49999999999999,68.63329960694742,IL,3,100,64889,10.0,267.28
Washington,WA,Tacoma,51.33438000868797,222.83925689331832,29.92467978269195,73.18699818699818,42.340768765754156,6.523768145543947,48.665619991312035,79.59992746545245,WA,8,70,198230,13.5,155.88
Idaho,ID,Twin Falls,25.0,69.51903482238676,46.55172413793103,86.70965608465607,24.83114540662952,5.0963687549636045,75.0,64.34252182557324,ID,9,132,44517,7.25,307.72
New York,NY,Amherst town,31.354796365186395,77.41925363964432,36.124306727755005,47.7483164983165,25.842298402268845,4.166374917713171,68.64520363481361,73.9734720816711,NY,3,99,122362,11.8,266.32
New Jersey,NJ,Clifton,55.147058823529406,84.72144228364508,5.172413793103448,75.0,48.15737290982697,6.492098914354644,44.852941176470594,77.76691827621106,NJ,0,131,84169,11.0,250.04
Colorado,CO,Colorado Springs,37.054908734475305,119.25740604230757,30.887570284122006,62.046783625731,35.967521249906845,3.6550437758796335,62.9450912655247,73.75996688189879,CO,7,149,420685,12.0,269.47
California,CA,Davis,48.91598124247354,122.82021265655632,45.403547878131256,69.50185576904244,46.86470417477339,4.948902685566137,51.08401875752646,77.46005437680563,CA,2,84,65584,13.0,202.74
Alabama,AL,Decatur,36.356048955529936,102.03988611566528,18.007662835249043,80.55555555555556,14.672949558462902,2.5429738359476715,63.64395104447007,77.64887608944824,AL,1,75,55814,7.25,255.35
Michigan,MI,Kalamazoo,48.17377931564784,100.5253652523753,20.545977011494255,68.51851851851852,32.59203006908653,1.7857162158142983,51.82622068435217,78.5175612385468,MI,5,77,74334,9.65,230.06
Texas,TX,Mansfield,22.058823529411764,250.5004031463512,8.275862068965516,40.97222222222223,38.429153605498065,3.41371407395453,77.94117647058823,68.86785305422708,TX,4,16,57088,7.25,198.01
Alaska,AK,Anchorage municipality,36.209142057632775,98.2194926948103,15.538466562173458,61.96488696488696,33.96577854842768,3.18857565729125,63.79085794236724,73.53237480616326,AK,8,107,293321,10.19,276.65
